left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,palm_distance,ankle_distance,hip_head_vector,label
159.39352658718025,165.03308954759518,153.33499531744394,158.86517706183272,119.97599695942152,119.78542246370873,57.97314496784559,57.66270070602196,114.77513789776694,167.07940816076118,52.49838787227385,28.84531779423297,[-6.30330860e-01  7.76326610e-01 -3.46839251e-05],downdog
167.73184458683718,171.29003886728012,178.94566549424664,175.34711949495804,179.2161530970988,178.65797042609677,81.01140632173599,79.95482515432963,166.81167340530789,172.73156976690086,50.91452789391518,39.206982795362364,[-5.03971753e-01  8.63720079e-01 -3.12361645e-04],downdog
164.58415540215637,158.0267580978159,179.5031155560954,176.53983307932597,150.0180791256265,177.37065156473759,84.03962611691689,61.0858389786407,172.18434108420934,167.14179091254994,12.045649658375687,69.26066347170396,[-2.64840781e-01  9.64292076e-01 -3.91998571e-04],downdog
167.53985375452024,162.6657960301955,171.07520705589442,175.4082602147297,176.09369522751274,178.95369129591805,68.77688111745218,64.45789594096186,176.7860438651907,173.1814992874987,132.43918969946998,44.20543254622674,[3.18175110e-01 9.48031961e-01 3.39204548e-05],downdog
168.14313860456232,169.28651058826372,176.31844979498715,167.3608682492181,179.8405039508155,179.73469851653363,75.76509689050897,152.83349800454158,178.56618650423337,164.8842465540297,22.474626677669143,284.62255737215804,[ 4.25090888e-01  9.05150426e-01 -6.66123378e-04],downdog
165.3799932183608,167.02581347715466,176.81714129100268,179.17236919122269,176.51058373810437,176.465962000732,90.09853054834156,88.64815181556766,150.03586176110917,158.5520047967744,9.911033419248888,7.288071793471775,[-5.83206715e-01  8.12323638e-01 -4.84763224e-04],downdog
159.39352658718025,165.03308954759518,153.33499531744394,158.86517706183272,119.97599695942152,119.78542246370873,57.97314496784559,57.66270070602196,114.77513789776694,167.07940816076118,52.49838787227385,28.84531779423297,[-6.30330860e-01  7.76326610e-01 -3.46839251e-05],downdog
153.87237123349027,155.37396630116484,178.01465296632577,171.56100140477258,168.47575790043595,170.74385637121927,67.60892552281453,68.48748452573953,172.22088129101158,170.0001577838918,55.90244124455388,25.614053504811807,[4.54974011e-01 8.90504688e-01 2.23221044e-04],downdog
178.77275762131652,174.92928997584062,178.1184321758941,173.77610924375472,86.18747557583313,55.93714586795449,5.77147937534346,7.613375609143814,134.8020989434609,148.62318595486195,182.0439533789629,79.47955914551217,[ 1.10125431e-02  9.99938916e-01 -9.42832740e-04],downdog
163.20122628206659,159.9105545280269,142.46602849950105,144.08023202224803,165.6461811621177,168.0875153452568,102.67068647331362,99.92304691262244,173.91219981205344,171.92268157479518,168.7161478921519,70.00058511691383,[7.55312068e-01 6.55365291e-01 1.23108867e-04],downdog
158.77149100064145,178.01121935672813,172.21641262885242,171.5382498033001,171.39223575669936,171.70633258538302,83.8754688356277,88.88319953696205,155.01864135026943,152.36261190817257,5.878942020883508,7.223999539724578,[ 6.11585566e-01  7.91178153e-01 -4.75852648e-04],downdog
94.97323446008906,115.85172262091999,15.298339174076872,122.76334005586746,175.84001916290302,173.9410674089006,75.14794971107351,71.44897623007788,147.22681299654468,137.3777599370598,130.30803018357585,26.084235164065536,[ 4.55696126e-01  8.90135289e-01 -4.55533149e-04],downdog
171.94745942543716,163.55413521694453,176.2685894785041,174.6904183207576,170.79443711490057,167.33631686982915,67.92095077927151,63.483568434498956,171.54590014959862,171.26158923896637,25.083602393731546,15.62393146639459,[ 5.14495730e-01  8.57492884e-01 -3.12551763e-04],downdog
174.2634345646879,168.7642666636835,170.22732595167489,175.7570093921688,178.24878456545548,179.15216333244922,83.06995530857436,79.897611997593,169.8925698846916,172.24774643126094,80.15694032484626,46.01189302383492,[-5.66982753e-01  8.23729660e-01 -7.21441278e-05],downdog
159.45313351610943,166.6906460841654,160.15216031373174,158.40592979192004,172.86543770979756,175.59382018731057,83.20314993568304,95.21548164957164,168.20047994577033,175.09990881115272,76.21984905373749,44.9239206700373,[-0.75349093  0.65745778 -0.00082747],downdog
168.80405721999634,159.6217610670762,176.10771783506053,174.6155941527819,178.40704571009465,174.49017601503633,72.17041788752364,74.3746883517372,160.41111797763915,165.66984746075616,15.628199816488035,8.069006454754092,[-4.15401433e-01  9.09638174e-01 -2.03274500e-04],downdog
155.32204497761722,150.74412470340783,151.15222490567263,150.19271493279845,168.61891093248076,171.7703189067181,77.34902465603581,80.75387265333228,166.42950781440143,168.28690355912084,35.17312114498926,10.635861650207149,[-5.48573765e-01  8.36102083e-01  3.61636955e-04],downdog
163.2134014315603,166.91764399457762,173.0731850031635,176.29378650552812,172.01988200650467,179.6976371447399,62.57987652432418,69.03363239773697,151.11019348990143,167.97943636770398,7.22085800365509,15.003110696763565,[-6.97824274e-01  7.16268968e-01 -2.19632797e-04],downdog
164.14753215134337,161.0634728736599,151.81816149148491,153.89347967393618,176.9398744078687,172.23482226413944,87.8295924166222,88.33387612089264,159.31757137699324,156.76284673472082,57.28401922435566,58.18344738158015,[-6.74741043e-01  7.38054546e-01 -1.08515206e-04],downdog
154.32533214203596,164.08885640527808,169.3295898938314,179.28811712888458,144.50716719993503,148.53301530320417,50.73805279941409,45.334794499017974,164.05424011925757,147.3521068856111,14.896324858684466,13.006791612851305,[ 0.45418608  0.89090347 -0.00245308],downdog
162.81803250048452,164.25339303234333,164.98774363510833,168.3181538793217,178.74931706603874,179.8139015017751,93.83637352073204,92.06275422011562,168.7952558060176,169.45912749078403,30.531681627782802,9.492105541984234,[-6.22926780e-01  7.82280142e-01 -7.95611373e-05],downdog
164.1919574017961,165.84212056770363,170.16244902537917,171.60574709133863,179.70906245371586,165.43340088106928,91.72717183412723,86.85912909719269,163.38323320158446,175.33476509362822,81.86029386260581,42.060085422509644,[-5.23524570e-01  8.52010574e-01  8.39023314e-05],downdog
145.485889753611,138.75204429086546,99.17560542111076,117.39852814965955,137.98014575731182,147.66105956190242,74.89782905722384,79.50591771412851,123.191139895493,129.25832935712694,30.83184605901736,21.960402209258884,[ 0.72155352  0.69235771 -0.0011526 ],downdog
162.1726175806971,156.37453358414174,167.38875243325168,163.6188645680591,175.62381255617748,173.51141072468712,83.24235981809957,82.6639656343178,156.25569994843383,148.1491902586677,14.425509948224187,5.38913215511646,[ 5.47489193e-01  8.36812750e-01 -7.53337020e-05],downdog
170.68316051500378,173.37014623648997,171.83165943587554,169.4361759131456,175.21397548589766,179.98418509224666,75.65616562136506,74.59457752363619,151.55905162094768,144.97399673257462,26.249679166444444,37.216269710812675,[ 4.31547479e-01  9.02090212e-01 -1.51749502e-04],downdog
158.88159486014078,156.47742488569548,171.8849825010967,171.83362671064808,179.37043987879562,178.9055399864217,68.85870787116708,66.61506740260822,173.28439434693803,170.50879190170195,24.169521769542307,21.027253904610838,[ 3.93086806e-01  9.19501300e-01 -3.51421095e-04],downdog
160.58416745374373,178.08787608582657,1.5672959294019022,20.389625137255628,176.9071683680426,178.15384584911382,129.4251950205616,149.53500940672708,121.82539157667135,164.1520691678701,117.7200167140738,77.31754843446049,[ 0.13543044 -0.99078056  0.00353307],downdog
159.4604082341251,164.61636084717856,178.38738277450855,172.1601899768877,173.6653556415541,172.88897951736325,79.04582145753253,75.63188781842278,167.49974655002995,162.2267853724297,24.20959081925239,23.02357412483447,[ 4.98654084e-01  8.66801045e-01 -2.30327231e-04],downdog
166.65272363204994,172.58601868446854,172.73487380944314,177.21289441675594,178.78718277121425,177.81102266145007,77.39725609011403,76.82278035647755,160.71814630271896,166.0839385160119,36.12707684290013,26.25045998821772,[-5.46429204e-01  8.37505294e-01 -8.31596001e-05],downdog
162.1726175806971,156.37453358414174,167.38875243325168,163.6188645680591,175.62381255617748,173.51141072468712,83.24235981809957,82.6639656343178,156.25569994843383,148.1491902586677,14.425509948224187,5.38913215511646,[ 5.47489193e-01  8.36812750e-01 -7.53337020e-05],downdog
165.82918913478423,156.20301645208772,171.57565481805236,174.01504291210884,164.45202767176036,171.26468693601987,81.91719074359897,78.56291607512179,177.7296470419136,164.29122027678673,35.115561074718954,38.01385503060329,[ 6.11303107e-01  7.91396554e-01 -7.25512321e-05],downdog
170.68316051500378,173.37014623648997,171.83165943587554,169.4361759131456,175.21397548589766,179.98418509224666,75.65616562136506,74.59457752363619,151.55905162094768,144.97399673257462,26.249679166444444,37.216269710812675,[ 4.31547479e-01  9.02090212e-01 -1.51749502e-04],downdog
158.88159486014078,156.47742488569548,171.8849825010967,171.83362671064808,179.37043987879562,178.9055399864217,68.85870787116708,66.61506740260822,173.28439434693803,170.50879190170195,24.169521769542307,21.027253904610838,[ 3.93086806e-01  9.19501300e-01 -3.51421095e-04],downdog
159.4604082341251,164.61636084717856,178.38738277450855,172.1601899768877,173.6653556415541,172.88897951736325,79.04582145753253,75.63188781842278,167.49974655002995,162.2267853724297,24.20959081925239,23.02357412483447,[ 4.98654084e-01  8.66801045e-01 -2.30327231e-04],downdog
168.93730028248115,170.383675108069,172.62545716731574,172.2727056133869,175.9730223881514,174.93201742649185,77.00752841725341,75.30406116868257,174.1150203257742,168.0003188412496,47.803853603066216,37.64551157535183,[ 4.93776223e-01  8.69588993e-01 -1.55769265e-04],downdog
179.48404673797597,160.4136462497274,179.07064659206142,170.1321017136739,172.8862595528864,175.0315204525431,77.61039195584205,76.36970758624383,156.87653035833569,154.05321373177364,63.06449169874951,35.22904137663491,[ 5.76390356e-01  8.17174497e-01 -7.63614044e-06],downdog
166.65272363204994,172.58601868446854,172.73487380944314,177.21289441675594,178.78718277121425,177.81102266145007,77.39725609011403,76.82278035647755,160.71814630271896,166.0839385160119,36.12707684290013,26.25045998821772,[-5.46429204e-01  8.37505294e-01 -8.31596001e-05],downdog
162.40209140404406,160.69728629376166,169.14046288505256,170.20067436171308,171.79688929410602,179.58264254285137,80.31666341879574,80.49948846410966,165.4044570644436,166.0767820693849,41.05009961163561,42.80265119592318,[ 5.13939914e-01  8.57826181e-01 -9.00562551e-05],downdog
176.02652197739707,169.34632555002315,179.6041546567356,177.06471495479028,178.02409935814583,175.9569017960173,85.06917755263035,81.52655515688464,174.64951347966732,173.1364272619093,28.321993151828732,16.281169165633365,[ 6.48118629e-01  7.61539389e-01 -5.05767092e-05],downdog
135.3346667491279,161.24997172096576,143.856959221026,152.3750166649059,179.71140753384316,174.4837499917107,71.37133702757555,166.56041894344554,169.66882635496373,176.0443157924158,38.12910653818727,362.4279578822525,[-0.62015912  0.78447479 -0.00140203],downdog
163.26834300043294,161.56140644671075,162.2654477999273,159.30258950030324,173.5373927453067,175.4313203902349,76.6451107408824,74.73493510608459,159.50113183653866,153.507004357872,20.133032278777737,8.618060481744747,[ 5.52736260e-01  8.33356207e-01 -2.43698280e-04],downdog
169.51916500091826,168.15626021322217,156.41888071126925,157.7045216171344,177.48551457392452,178.1260789209407,73.27200397900026,72.8073219943005,166.98111679522188,168.15325364549827,18.449726726626142,9.909976714503912,[-5.47735748e-01  8.36651308e-01 -3.73619410e-04],downdog
153.70018798235358,157.27443171245076,160.29423550999962,177.602905174581,171.56327756496944,167.3315041073912,76.5553540737998,85.38674070712773,155.0496444212836,147.66847796583133,41.15041317164263,22.02587875208992,[-5.18727427e-01  8.54939649e-01  2.31308935e-04],downdog
170.67983722496672,163.4575178994003,177.04205459456054,172.30069508482885,178.7136497426598,179.43125107600315,64.09967585571303,176.02473309608,154.77837451345158,179.7514128965966,41.781982861292,797.1060357348599,[-3.72320826e-01  9.28104088e-01 -6.68874887e-05],downdog
160.7539554953359,32.516067194275266,149.3421407277562,61.307259891974105,172.07078390950642,177.12358577007092,79.03463364176305,72.84753369193324,147.62571185453254,153.8689962206169,124.49004610158508,2.9432903305103517,[-4.52609628e-01  8.91708521e-01 -6.61667797e-04],downdog
170.90713718048372,178.52760321270455,169.08819988142852,6.880558633567756,172.82414991687637,169.38220673432315,49.320084139071504,140.02912222261648,160.48819498000432,149.1390834907149,431.4744640494516,383.648278187301,[ 0.2034119   0.97908928 -0.00278943],downdog
153.74662621987923,157.29429225941863,171.13814034668437,171.82634732301307,171.9061209275644,169.33320159380696,88.86634746034449,88.89107399049107,157.8259260351331,162.6065710902638,26.629862252792677,16.973528948157576,[ 5.93752275e-01  8.04647892e-01 -7.74715293e-05],downdog
166.4549997571006,172.6293953491328,174.4789388195943,175.9283937490773,178.20072504719172,178.25042930140557,82.10668466458851,82.48477025171006,155.9244467528898,158.43314816460682,23.090301395270725,17.495497934692267,[-5.29041104e-01  8.48596133e-01 -3.38403335e-04],downdog
179.73585493284062,178.64329552881063,77.81634680000046,81.50694420392486,165.43168504697968,164.58609204893733,169.2008402454573,175.54622416659493,172.16086526726002,153.2692277632737,6.713639710643507,15.232229447920895,[ 7.90478379e-01 -6.12489870e-01  3.03654594e-04],downdog
178.8401644042986,167.10528447454638,150.96950199670127,149.83932187423383,178.55520218454487,174.66196891286825,78.81737212471364,90.92464046052734,168.4272952856953,172.65431801152423,138.1617749624335,55.4452012793134,[-0.65594298  0.75480975 -0.0010218 ],downdog
171.62835915311584,178.52438958215438,168.08420760425327,170.65696496044345,178.76054834662258,171.743255554453,94.6451399438884,90.48736061271904,166.08742735159953,163.1413465599166,12.373798720635564,16.126525911439792,[-8.79648675e-01  4.75623993e-01 -1.61838813e-04],downdog
163.44688578411868,160.9099948449489,175.21930045035538,173.1537945759884,174.07656711894012,174.98005674312716,73.11281476262157,71.68629076575314,159.0620329505739,160.66324942090412,25.49646046364755,36.71598590727966,[ 5.11739839e-01  8.59140461e-01 -7.32545448e-05],downdog
165.69329196094083,167.1406187053469,176.93602239440997,177.1731691063661,175.25945180378062,175.81275606824184,84.88675018257987,86.31761693763886,157.90541770958652,167.49702576339192,21.22720340131634,10.01464216779235,[-4.88912193e-01  8.72332958e-01 -2.78803449e-04],downdog
170.0874512449879,169.82595533744092,172.9772313963566,173.82042453822947,179.54737454648807,178.0572580368021,73.10261889772634,75.98941022672582,159.9231815675046,178.89447522729546,41.0496352486368,56.8512269630385,[-3.86438402e-01  9.22315218e-01  1.57391501e-05],downdog
158.93100041592896,157.33503990897117,174.74272975289932,172.78669697089063,136.55313622806224,169.60578293062392,39.066642711148994,59.78452163034342,168.04607667930838,155.3135801824727,8.255671850464188,3.6176470297018053,[-4.65746433e-01  8.84918222e-01 -3.61925145e-05],downdog
171.48699333630537,175.74742944924168,174.3548375583344,178.36650725515528,179.9328053623824,176.69670353286662,79.6140540903546,77.963063018052,167.95762689151243,172.7102614597868,20.130379814308213,12.811483796157825,[-5.68233894e-01  8.22867006e-01 -3.63531512e-04],downdog
164.98249581196043,167.85339044859418,175.93204985659358,179.73731776354882,175.36241240065337,174.71572457830482,89.32780621695184,87.67461626212204,144.7163793568534,157.50047544717864,46.69268780358639,32.69710720849563,[-5.92702776e-01  8.05421257e-01 -1.29933230e-04],downdog
179.30235597143204,176.86378485084094,171.97117256530217,174.03683352925992,125.74059329745424,176.08247722426444,16.841056588510188,13.332578694064805,105.33791400515743,54.48376034402124,375.2253589776825,113.437400330682,[ 1.96467571e-01  9.80510248e-01 -3.84723782e-04],downdog
175.81972976997048,158.368943568352,179.61185575219693,171.43237633343358,178.00077469331097,176.07265572048038,79.95331042590475,77.86026767759401,155.06564421700187,159.65574354329542,3.6430798648632683,4.257992712934642,[-5.73462327e-01  8.19231896e-01 -2.42801106e-04],downdog
175.81972976997048,158.368943568352,179.61185575219693,171.43237633343358,178.00077469331097,176.07265572048038,79.95331042590475,77.86026767759401,155.06564421700187,159.65574354329542,3.6430798648632683,4.257992712934642,[-5.73462327e-01  8.19231896e-01 -2.42801106e-04],downdog
163.118205027662,161.85088195465988,154.82631559101014,153.52350094800022,168.46146308745531,167.67397616832153,80.85415354306203,78.36152789627339,167.74823592012618,160.04137241212737,18.795890738234025,19.31710833975917,[ 6.75631609e-01  7.37239354e-01 -2.54038482e-04],downdog
150.03464242200837,161.5869875294294,159.6523336335061,168.0286913509641,133.19725496438693,134.89790995035878,66.00521294531825,66.05505030964896,143.42696773651818,157.84159770166528,6.008010355111054,25.496166722484908,[-8.18088702e-01  5.75092058e-01  1.02627958e-05],downdog
160.6061417182582,170.2128910548928,156.6310314936635,155.03710105229666,170.04360521795874,168.54875052309941,57.4272769499695,59.36638386673716,159.56325250047252,166.1453783925824,51.40064541660042,35.46924066422118,[-2.07925604e-01  9.78144642e-01  5.74798354e-05],downdog
158.20875924077254,158.27286669782103,156.44121955214226,166.4430171295184,176.0745546851617,156.75134124775536,83.33271373008662,82.18154346026266,131.0282805294493,145.81782989138785,524.9955460894813,356.72545372588456,[-8.09998956e-01  5.86431313e-01  7.50896517e-05],downdog
170.12534840573102,178.7803820328716,141.50598599020574,149.3001763508676,165.14581632099996,158.6923888816099,102.6258410920668,96.31618314427799,175.6268869776128,175.5172239918739,21.63721145568148,27.588083384418802,[-7.25384656e-01  6.88343737e-01 -2.41988798e-05],downdog
166.19975713050067,172.47806669704983,170.96566864984197,162.83324136274285,177.60355070186978,172.07746229933937,75.42578937763325,68.90548800239824,142.28933400422483,155.69767948892888,16.76561718511614,30.08453838177997,[ 4.75248353e-01  8.79851680e-01 -1.56891007e-04],downdog
171.36074223737512,173.31608553306717,177.4505183624712,178.6618926866253,179.44843233514496,178.17033126833485,78.04956142389594,77.23001044248174,164.7448625857326,157.44748753190183,45.27917909718664,44.04728514483228,[-4.69552829e-01  8.82904354e-01 -2.08038480e-04],downdog
166.76444977554485,169.61454830795228,154.74090086726162,156.81683152240956,173.65975581390487,170.37929386503203,71.20754340733866,68.21097046011141,166.7607111111287,175.72458106106563,43.474255089556074,16.28368433032203,[-3.31544641e-01  9.43439529e-01 -8.34812013e-05],downdog
169.44539498329112,169.1197811467094,179.61063026897995,174.4673261706651,174.41337096711217,166.57558943708054,63.3052322418482,65.82234513070964,149.22714530129073,164.68933909702884,162.29022169354926,240.39361289524032,[4.96520829e-01 8.68024807e-01 6.70629730e-06],downdog
162.61816295426382,162.46963237190062,164.56682206410252,165.76673585483545,175.97170083437058,7.441035824456084,91.3970427490386,49.40424848138225,147.99460740513328,127.88222358786062,11.714347489110287,185.04416594175842,[-0.80833877  0.58871465 -0.00186758],downdog
172.90679796660615,178.5586940681535,164.84421178887808,171.21652749368377,174.0687578288601,173.3578597125743,73.40204107092835,72.89168925775496,163.8532561001315,164.13963714443452,25.241609620136447,17.00208833689324,[-5.71749311e-01  8.20428379e-01  1.08248161e-05],downdog
168.12381680264832,176.093753196602,175.06670373207106,177.59053120482218,175.52107139885086,175.2870434487741,73.53909189681077,73.32389059907855,153.030034332916,163.42374115329494,45.60938892129246,19.109231650702128,[-4.56090789e-01  8.89933247e-01 -8.81486480e-05],downdog
157.63071149716797,154.7905128317079,164.7689490243661,163.72764696466612,160.97144349161223,162.12130045298372,73.15844821523277,72.75091602586659,169.09852137167047,165.25628937494963,19.41936010061491,17.20625300367321,[ 6.03159419e-01  7.97620652e-01 -1.02009750e-04],downdog
164.4532016895504,174.98490985151096,179.42768424464438,176.21547246957294,154.58580033045072,154.59452189075526,65.9590544391268,67.05109622732502,170.626837941792,173.0831873958586,39.206546138533284,18.441917338728253,[-5.75740975e-01  8.17632148e-01 -1.99361530e-05],downdog
161.83551860744302,169.9783644400353,176.1933174154073,172.44281790666284,169.35192236810101,175.36929129102842,83.75395841134457,81.48562920624146,158.20096958603224,170.17057996042385,41.77497110169409,25.61402392606844,[-5.93327942e-01  8.04960839e-01 -3.49975513e-05],downdog
168.23215105350732,157.9412903832391,158.40789529934474,155.37291079039895,175.09103920245371,175.22559050817787,93.39001748832732,92.6132321054447,169.50846311728398,164.06661776283946,13.041309541687408,11.403439527039833,[ 6.81846384e-01  7.31495392e-01 -5.00493676e-06],downdog
159.86408730637174,159.5279441741533,174.664544646385,176.05043600920055,178.3331116026757,179.24680105431702,79.73815268140022,79.11404373228753,163.10592614438474,167.10828079865885,35.779549482328264,18.60371051912165,[-5.98764718e-01  8.00924970e-01  6.98240905e-05],downdog
165.0338030346486,174.67355206795173,178.00896032468654,176.7094806927246,176.5715264950185,176.30417199763542,70.04076743181379,71.54113723326628,149.52726473539042,158.20733097682918,399.20446231165283,68.24357438301293,[ 3.10661565e-01  9.50520589e-01 -4.15490468e-05],downdog
163.03038578834102,162.4244758148946,162.05897451627084,164.3779705981993,178.5273117059969,178.209920086278,88.52759504796947,91.36901839097568,145.64369028035762,164.53855233346275,5.467322490489846,15.823063704620745,[-0.74085915  0.67165802 -0.00179259],downdog
160.8419591347829,164.5742565765417,176.1117672969401,177.91405209950685,174.01840514958,174.9707246701839,59.34628687406498,59.809922197282155,155.70897912727628,163.2229745891608,24.762541761843394,12.73213268697091,[-5.39129808e-01  8.42222685e-01 -2.21859730e-06],downdog
166.6549059049974,170.71675994539862,172.47332758707822,169.5580917473741,174.196955334686,177.43688765236197,69.4147872092244,67.6560612189774,175.45136917395195,163.1192462747627,27.735199408197666,23.024796282979345,[ 3.70464773e-01  9.28846460e-01 -3.24574357e-04],downdog
166.6549059049974,170.71675994539862,172.47332758707822,169.5580917473741,174.196955334686,177.43688765236197,69.4147872092244,67.6560612189774,175.45136917395195,163.1192462747627,27.735199408197666,23.024796282979345,[ 3.70464773e-01  9.28846460e-01 -3.24574357e-04],downdog
39.97431553340101,179.06594646233194,3.1149545214546666,52.41526100424242,22.58573251426704,24.325878937938985,14.710049288179743,69.37197586960593,169.55991432719802,150.54293011371573,178.67619097877272,27.166210890306072,[ 3.85812895e-02 -9.99255399e-01 -3.63899654e-04],downdog
157.84532521612562,156.44364345491718,166.29098607738518,165.34589942221442,173.9503619107126,174.60482369942008,82.54060817426739,81.1532367098951,160.3550367749634,162.635801396864,28.305096844373328,21.54385984265023,[ 5.10758556e-01  8.59724029e-01 -5.38805174e-04],downdog
174.40268758190075,173.80079884454068,175.74080552600014,174.17204036714332,179.44735953121724,179.93350552737246,64.3648804929055,63.3063462699588,164.44751200297017,173.88551735077812,65.19380459894597,29.41308074537431,[-4.28809068e-01  9.03395139e-01 -7.37830979e-05],downdog
156.72687210716091,125.71786273702669,169.85225418201543,167.3958121091975,167.5117655728955,178.52583062776867,69.81486615595176,70.37648936827526,175.13901536683827,167.9908443130231,10.300818067542547,29.83602768172441,[ 3.24451936e-01  9.45902182e-01 -5.06673719e-05],downdog
167.7937357406841,175.01949451308516,168.71339210785587,162.9605036419487,179.67084549969925,179.7451851755901,80.72724747851576,81.35575692858107,168.593281393177,177.9208171924188,40.25035752658421,38.41956205502432,[-4.18699336e-01  9.08124911e-01 -1.09863211e-04],downdog
165.46704939817084,8.190194555987027,152.3084553956465,27.123222202547673,171.68302735516858,179.35586459478264,78.19646201806134,70.64349093723561,152.46313624448396,153.55455814836338,133.7417723197764,3.6892859556789537,[-4.37760006e-01  8.99091705e-01 -5.31269144e-04],downdog
161.03496654761577,162.69790278720143,175.66132851728577,176.3395515058991,178.5575339455665,179.60106755012137,74.69830459916295,75.42726074153694,166.42722576550526,174.11560288792694,65.07023739557724,31.146041767721854,[-5.34508539e-01  8.45163074e-01  2.93902262e-05],downdog
165.80211898668117,169.9896968515321,161.0067882915718,163.90723968683,179.8467667880502,178.6529127978761,85.64107055443705,85.09218499578178,159.32221953060343,163.57525683077733,25.556639222179733,11.404883432237293,[-6.60758543e-01  7.50598520e-01 -9.61310421e-05],downdog
171.6657637478412,166.7693706436562,176.80948796802036,174.18193007342288,174.31435016276637,175.9514563480699,73.7024701856837,71.46533965461704,165.79317792782032,161.85568532335452,18.128483500555607,8.554764674536388,[ 5.09491945e-01  8.60475284e-01 -4.93522401e-04],downdog
160.5296743290902,157.7292818582116,179.030496210387,178.32090365906998,175.43106058563782,175.62929491487515,77.84983145226933,79.41757259664821,161.74568045743737,161.28973341962944,22.143468624028635,18.97671888201645,[-4.07230206e-01  9.13325549e-01  2.14428545e-05],downdog
169.8183869558747,170.29649645222955,167.96728050679062,171.9461335400855,176.40153865371437,176.29737108700584,80.06762492217315,81.46775553597627,148.88201383765713,142.09570596945474,17.03257987641254,26.834461060527385,[7.38908175e-01 6.73806133e-01 6.13904773e-05],downdog
170.93337607632122,143.45097098445538,165.30030782195558,154.86257123973368,171.6446723853146,177.79309374692605,74.72821709579226,53.893774328992215,142.87566371130762,141.91122620234927,156.47446823857877,25.943790089334787,[-3.49255687e-01  9.37027453e-01 -1.35650002e-04],downdog
161.86155522285475,155.1214162789667,171.50031558882333,172.19422519844892,175.374296896718,179.9069621462645,62.84995827732698,65.03627935498699,157.58212178131353,162.31150538593917,27.29746791056764,18.603344633472567,[-3.74538568e-01  9.27211332e-01  8.24214536e-05],downdog
166.11379503969357,162.881040301629,179.7189351041261,178.42067163891116,173.07565899709564,170.40448491748043,75.81742022770258,73.20449610790709,162.82942229063363,163.734677975212,19.107411394498804,14.32002658229791,[ 5.14495751e-01  8.57492918e-01 -1.32023746e-04],downdog
160.76321564106263,164.4952480791161,173.41786342257302,177.6012642381575,169.77201835742488,167.61557362961713,78.43987271432819,76.81144056188771,158.4428915919764,164.22646929545382,15.266079124335795,7.213880810798018,[ 5.16728991e-01  8.56149014e-01 -1.28973651e-04],downdog
